228677,HUMANIDADES,HISTORIA POR ESPECIALIDADES,HISTORIA INSTITUCIONAL,MICHOACÁN DE OCAMPO
319213,CIENCIAS SOCIALES,EDUCACIÓN,EDUCACIÓN COMPARADA,SIN INSTITUCIÓN
484276,CIENCIAS SOCIALES,DERECHO Y LEGISLACIÓN NACIONALES,DERECHO CONSTITUCIONAL,GUANAJUATO
42835,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE INSECTOS (ENTOMOLOGÍA),OTRAS,SIN INSTITUCIÓN
435239,MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA INTERNA,REUMATOLOGÍA,SIN INSTITUCIÓN
222909,MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA MATERNO FETAL,MEDICINA MATERNO FETAL,HIDALGO
255195,MEDICINA Y CIENCIAS DE LA SALUD,NEFROLOGÍA,NEFROLOGÍA,QUERÉTARO
227245,MEDICINA Y CIENCIAS DE LA SALUD,PEDIATRÍA,PEDIATRÍA,SINALOA
229050,MEDICINA Y CIENCIAS DE LA SALUD,"INVESTIGACIÓN MÉDICA, LÍNEA TERMINAL BIOMEDICINA","INVESTIGACIÓN MÉDICA, LÍNEA TERMINAL BIOMEDICINA",SINALOA
267712,MEDICINA Y CIENCIAS DE LA SALUD,BIOLOGÍA HUMANA,GENÉTICA HUMANA,SINALOA
486890,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA DEL ESTADO SÓLIDO,ESTRUCTURA CRISTALINA,SINALOA
343867,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,PREPARACIÓN Y EMPLEO DE PROFESORES,PREPARACIÓN DE PROFESORES,SONORA
786485,BIOLOGÍA Y QUÍMICA,BIOTECNOLOGÍA,OTRAS,SONORA
91834,HUMANIDADES,OTRAS ESPECIALIDADES EN MATERIA DE PEDAGOGIA,NO SE ENCUENTRA INFORMACIÓN EN LA BASE DE DATOS,SIN INSTITUCIÓN
553019,MEDICINA Y CIENCIAS DE LA SALUD,CIRUGÍA GENERAL,CIRUGÍA GENERAL,SIN INSTITUCIÓN
509692,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,CIENCIA DE LOS ORDENADORES,OTROS,SIN INSTITUCIÓN
306899,CIENCIAS SOCIALES,ADMINISTRACIÓN Y GESTIÓN,ADMINISTRACIÓN DE EMPRESAS,SIN INSTITUCIÓN
562045,HUMANIDADES,OTRAS ESPECIALIDADES PEDAGÓGICAS,OTRAS,SIN INSTITUCIÓN
170443,BIOLOGÍA Y QUÍMICA,QUÍMICA GENERAL,OTRAS,SIN INSTITUCIÓN
502450,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE INSECTOS (ENTOMOLOGÍA),ENTOMOLOGÍA GENERAL,SIN INSTITUCIÓN
616390,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA DE SISTEMAS,CIENCIAS COMPUTACIONALES,BAJA CALIFORNIA
25258,INTERDISCIPLINARIA,INGENIERÍA ELECTRÓNICA,ROBÓTICA,GUANAJUATO
628252,INTERDISCIPLINARIA,CIENCIA DE LOS ORDENADORES,HEURÍSTICA,SIN INSTITUCIÓN
417031,BIOLOGÍA Y QUÍMICA,QUÍMICA DEL AMBIENTE,QUÍMICA DEL AMBIENTE,SIN INSTITUCIÓN
88692,CIENCIAS SOCIALES,DEMOGRAFÍA GENERAL,OTRAS,SIN INSTITUCIÓN
483675,BIOLOGÍA Y QUÍMICA,NEUROBIOLOGÍA,NEUROBIOLOGÍA,SIN INSTITUCIÓN
694195,CIENCIAS SOCIALES,ADMINISTRACIÓN Y GESTIÓN,ADMINISTRACIÓN DE EMPRESAS,SIN INSTITUCIÓN
417675,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FISICA,FISICA ESTADISTICA,SIN INSTITUCIÓN
264210,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA ELECTRÓNICA,SISTEMAS ELECTRÓNICOS,SIN INSTITUCIÓN
400897,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ÓPTICA,ÓPTICA NO LINEAL,SIN INSTITUCIÓN
379247,BIOLOGÍA Y QUÍMICA,GENÉTICA,GENÉTICA DEL DESARROLLO,QUERÉTARO
209141,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA METALÚRGICA Y GEOLÓGICA,PROCESAMIENTO DE METALES,SIN INSTITUCIÓN
422671,CIENCIAS SOCIALES,ADMINISTRACION PUBLICA,GESTION ADMINISTRATIVA,SIN INSTITUCIÓN
715000,MEDICINA Y CIENCIAS DE LA SALUD,"ONCOLOGÍA, QUIMIOTERAPIA, CIRUGÍA ONCOLOGÍA","ONCOLOGÍA, QUIMIOTERAPIA, CIRUGÍA ONCOLOGÍA",SIN INSTITUCIÓN
481991,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",AGRONOMÍA,FITOPATOLOGÍA,SIN INSTITUCIÓN
806309,MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA INTERNA,REUMATOLOGÍA,SIN INSTITUCIÓN
1221762,MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA DEL ENFERMO EN ESTADO CRÍTICO,MEDICINA DEL ENFERMO EN ESTADO CRÍTICO,SIN INSTITUCIÓN
49746,MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS CLÍNICAS,DERMATOLOGÍA,SAN LUIS POTOSÍ
93796,MEDICINA Y CIENCIAS DE LA SALUD,SALÚD PÚBLICA Y AMBIENTAL,OTROS,SAN LUIS POTOSÍ
249763,MEDICINA Y CIENCIAS DE LA SALUD,NEONATOLOGÍA,NEONATOLOGÍA,SAN LUIS POTOSÍ
302613,MEDICINA Y CIENCIAS DE LA SALUD,CIRUGÍA GENERAL,CIRUGÍA GENERAL,SAN LUIS POTOSÍ
293365,MEDICINA Y CIENCIAS DE LA SALUD,ALERGIA E INMUNOLOGÍA CLÍNICA,ALERGIA E INMUNOLOGÍA CLÍNICA,JALISCO
302348,MEDICINA Y CIENCIAS DE LA SALUD,NEONATOLOGÍA,NEONATOLOGÍA,JALISCO
317804,MEDICINA Y CIENCIAS DE LA SALUD,ALERGIA E INMUNOLOGÍA CLÍNICA,ALERGIA E INMUNOLOGÍA CLÍNICA,JALISCO
349635,MEDICINA Y CIENCIAS DE LA SALUD,OTORRINOLARINGOLOGÍA Y CIRUGÍA DE CABEZA Y CUELLO,OTORRINOLARINGOLOGÍA Y CIRUGÍA DE CABEZA Y CUELLO,JALISCO
397719,MEDICINA Y CIENCIAS DE LA SALUD,NEFROLOGÍA,NEFROLOGÍA,JALISCO
476147,MEDICINA Y CIENCIAS DE LA SALUD,"IMAGENOLOGIA, DIAGNOSTICA Y TERAPÉUTICA","IMAGENOLOGIA, DIAGNOSTICA Y TERAPÉUTICA",JALISCO
536057,MEDICINA Y CIENCIAS DE LA SALUD,MEDICINA DEL ENFERMO EN ESTADO CRÍTICO,MEDICINA DEL ENFERMO EN ESTADO CRÍTICO,JALISCO
563052,MEDICINA Y CIENCIAS DE LA SALUD,NEUROCIRUGÍA,NEUROCIRUGÍA,JALISCO
590826,BIOLOGÍA Y QUÍMICA,BIOLOGÍA MOLECULAR,BIOLOGÍA MOLECULAR,JALISCO
666180,MEDICINA Y CIENCIAS DE LA SALUD,BIOLOGÍA HUMANA,GENÉTICA HUMANA,JALISCO
739561,MEDICINA Y CIENCIAS DE LA SALUD,CIENCIAS CLÍNICAS,ONCOLOGÍA,JALISCO
903911,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,EVALUACIÓN Y DIAGNÓSTICO EN PSICOLOGÍA,TEORÍA DE LA MEDICIÓN,JALISCO
4588,HUMANIDADES,ANTROPOLOGIA CULTURAL,OTROS,EXCEPTUADO CONFORME AL ARTÍCULO 28 FRACCIÓN I DEL REGLAMENTO SNII
665703,MEDICINA Y CIENCIAS DE LA SALUD,GASTROENTEROLOGÍA,GASTROENTEROLOGÍA,SIN INSTITUCIÓN
423924,MEDICINA Y CIENCIAS DE LA SALUD,TRAUMATOLOGÍA Y ORTOPEDIA,TRAUMATOLOGÍA Y ORTOPEDIA,CIUDAD DE MÉXICO
260094,MEDICINA Y CIENCIAS DE LA SALUD,INVESTIGACIÓN CLÍNICA,INVESTIGACIÓN CLÍNICA,TAMAULIPAS
311421,MEDICINA Y CIENCIAS DE LA SALUD,NEUROLOGÍA,NEUROLOGÍA,SIN INSTITUCIÓN
1135688,MEDICINA Y CIENCIAS DE LA SALUD,NEUROCIENCIAS,OTRAS,JALISCO
335541,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA DE SISTEMAS,CIENCIAS COMPUTACIONALES,SIN INSTITUCIÓN
610795,MEDICINA Y CIENCIAS DE LA SALUD,BIOLOGÍA DE LA REPRODUCCIÓN HUMANA,BIOLOGÍA DE LA REPRODUCCIÓN HUMANA,SIN INSTITUCIÓN
743532,BIOLOGÍA Y QUÍMICA,VIROLOGÍA,VIROLOGÍA,SIN INSTITUCIÓN
216665,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA QUÍMICA,INGENIERÍA QUÍMICA,SIN INSTITUCIÓN
618873,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA DEL ESTADO SÓLIDO,NANOTECNOLOGÍA,SIN INSTITUCIÓN
48786,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ÓPTICA,TRATAMIENTO DIGITAL. IMÁGENES,SIN INSTITUCIÓN
348009,MEDICINA Y CIENCIAS DE LA SALUD,INVESTIGACION MEDICA,INVESTIGACION CLINICA,SIN INSTITUCIÓN
460282,BIOLOGÍA Y QUÍMICA,QUÍMICA DEL AMBIENTE,OTRAS,SIN INSTITUCIÓN
296648,MEDICINA Y CIENCIAS DE LA SALUD,OTRAS ESPECIALIDADES MÉDICAS,OTRAS,SIN INSTITUCIÓN
39870,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,INGENIERÍA QUÍMICA,BIOINGENIERÍA,SIN INSTITUCIÓN
177827,MEDICINA Y CIENCIAS DE LA SALUD,BIOQUÍMICA,BIOLOGÍA MOLECULAR,SIN INSTITUCIÓN
297495,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA DEL ESTADO SÓLIDO,NANOTECNOLOGÍA,SIN INSTITUCIÓN
269871,CIENCIAS SOCIALES,PROBLEMAS SOCIALES,BIENESTAR SOCIAL,CAMPECHE
37241,MEDICINA Y CIENCIAS DE LA SALUD,SALUD PÚBLICA,OTRAS,SIN INSTITUCIÓN
952294,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ELECTRÓNICA,DISPOSITIVOS SEMICONDUCTORES,SIN INSTITUCIÓN
776593,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",TECNOLOGÍA DE ALIMENTOS,INVESTIGACIÓN,CIUDAD DE MÉXICO
593087,MEDICINA Y CIENCIAS DE LA SALUD,TOXICOLOGÍA,OTRAS,COAHUILA DE ZARAGOZA
200978,INTERDISCIPLINARIA,INGENIERÍA ENERGÉTICA,ENERGÍA SOLAR,CHIAPAS
301004,HUMANIDADES,ARQUEOLOGÍA,OTROS,CHIAPAS
310205,CIENCIAS DE LA CONDUCTA Y LA EDUCACIÓN,OTRAS ESPECIALIDADES PEDAGÓGICAS,OTRAS,CIUDAD DE MÉXICO
497875,CIENCIAS SOCIALES,POLÍTICA EDUCATIVA,POLÍTICA EDUCATIVA,CHIAPAS
31918,CIENCIAS SOCIALES,DERECHO Y LEGISLACIÓN NACIONALES,DERECHO CONSTITUCIONAL,PUEBLA
369365,CIENCIAS SOCIALES,OTRAS ESPECIALIDADES JURÍDICAS,OTRAS,PUEBLA
467649,HUMANIDADES,"ARQUITECTURA, DISEÑO Y URBANISMO","ARQUITECTURA, DISEÑO Y URBANISMO",SIN INSTITUCIÓN
490693,CIENCIAS SOCIALES,OTRAS ESPECIALIDADES ECONÓMICAS,OTRAS,CIUDAD DE MÉXICO
3260,INGENIERÍAS Y DESARROLLO TECNOLÓGICO,TECNOLOGÍA DE MATERIALES,TECNOLOGÍA DE LA MADERA,VERACRUZ DE IGNACIO DE LA LLAVE
3879,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",PECES Y FAUNA SILVESTRE,ORDENACIÓN Y CONSERVACIÓN DE LA FAUNA SILVESTRE,VERACRUZ DE IGNACIO DE LA LLAVE
4475,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE INSECTOS (ENTOMOLOGÍA),TAXONOMÍA DE LOS INSECTOS,VERACRUZ DE IGNACIO DE LA LLAVE
4516,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,CONSERVACIÓN ECOLÓGICA,VERACRUZ DE IGNACIO DE LA LLAVE
4598,BIOLOGÍA Y QUÍMICA,BOTANICA,OTROS,VERACRUZ DE IGNACIO DE LA LLAVE
7729,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",CIENCIA FORESTAL,SILVICULTURA,VERACRUZ DE IGNACIO DE LA LLAVE
7799,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
8022,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
8184,BIOLOGÍA Y QUÍMICA,MICOLOGÍA,MICOLOGÍA (SETAS),VERACRUZ DE IGNACIO DE LA LLAVE
8449,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",BIOTECNOLOGÍA AGRICOLA Y BIOTECNOLOGÍA ALIMENTARIA,OTROS,VERACRUZ DE IGNACIO DE LA LLAVE
8834,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE INSECTOS (ENTOMOLOGÍA),TAXONOMÍA DE LOS INSECTOS,VERACRUZ DE IGNACIO DE LA LLAVE
8842,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE INSECTOS (ENTOMOLOGÍA),ECOLOGÍA DE LOS INSECTOS,VERACRUZ DE IGNACIO DE LA LLAVE
8963,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE INSECTOS (ENTOMOLOGÍA),ECOLOGÍA DE LOS INSECTOS,VERACRUZ DE IGNACIO DE LA LLAVE
11150,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
11206,BIOLOGÍA Y QUÍMICA,MORFOLOGÍA,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
11346,BIOLOGÍA Y QUÍMICA,BIOLOGÍA ANIMAL (ZOOLOGÍA),INVERTEBRADOS NO INSECTOS,VERACRUZ DE IGNACIO DE LA LLAVE
11359,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
12707,BIOLOGÍA Y QUÍMICA,GESTIÓN AMBIENTAL PARA LA SUSTENTABILIDAD,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
13493,BIOLOGÍA Y QUÍMICA,BIOLOGÍA INTEGRATIVA,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
16225,BIOLOGÍA Y QUÍMICA,BIOLOGÍA EVOLUTIVA,BIOLOGÍA EVOLUTIVA,VERACRUZ DE IGNACIO DE LA LLAVE
16464,BIOLOGÍA Y QUÍMICA,BIOLOGÍA EVOLUTIVA,BIOLOGÍA EVOLUTIVA,VERACRUZ DE IGNACIO DE LA LLAVE
16488,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE INSECTOS (ENTOMOLOGÍA),OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
18733,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",BIOTECNOLOGÍA AGRICOLA Y BIOTECNOLOGÍA ALIMENTARIA,OTROS,VERACRUZ DE IGNACIO DE LA LLAVE
20415,BIOLOGÍA Y QUÍMICA,BIOLOGÍA EVOLUTIVA,BIOLOGÍA EVOLUTIVA,VERACRUZ DE IGNACIO DE LA LLAVE
20421,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
20425,BIOLOGÍA Y QUÍMICA,BIOLOGÍA EVOLUTIVA,BIOLOGÍA EVOLUTIVA,VERACRUZ DE IGNACIO DE LA LLAVE
21071,BIOLOGÍA Y QUÍMICA,BIOLOGÍA VEGETAL (BOTÁNICA),ECOLOGÍA VEGETAL,VERACRUZ DE IGNACIO DE LA LLAVE
21105,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",BIOTECNOLOGÍA VEGETAL,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
22281,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",PECES Y FAUNA SILVESTRE,ORDENACIÓN Y CONSERVACIÓN DE LA FAUNA SILVESTRE,VERACRUZ DE IGNACIO DE LA LLAVE
25543,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
30045,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,HIDROLOGÍA,CALIDAD DE LAS AGUAS,VERACRUZ DE IGNACIO DE LA LLAVE
31947,BIOLOGÍA Y QUÍMICA,BIOLOGÍA VEGETAL (BOTÁNICA),BOTÁNICA GENERAL,VERACRUZ DE IGNACIO DE LA LLAVE
33796,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,CONSERVACIÓN ECOLÓGICA,VERACRUZ DE IGNACIO DE LA LLAVE
35090,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
36979,BIOLOGÍA Y QUÍMICA,OTRAS ESPECIALIDADES DE LA BIOLOGÍA,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
38350,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
39497,BIOLOGÍA Y QUÍMICA,BIOLOGÍA ANIMAL (ZOOLOGÍA),PARASITOLOGÍA ANIMAL,SIN INSTITUCIÓN
43039,BIOLOGÍA Y QUÍMICA,QUÍMICA ORGÁNICA,QUÍMICA DE PRODUCTOS NATURALES ORGÁNICOS,VERACRUZ DE IGNACIO DE LA LLAVE
47345,BIOLOGÍA Y QUÍMICA,QUÍMICA GENERAL,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
78993,INTERDISCIPLINARIA,GESTIÓN AMBIENTAL PARA LA SUSTENTABILIDAD,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
84213,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
85887,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",PECES Y FAUNA SILVESTRE,ORDENACIÓN Y CONSERVACIÓN DE LA FAUNA SILVESTRE,VERACRUZ DE IGNACIO DE LA LLAVE
87531,BIOLOGÍA Y QUÍMICA,BIOLOGÍA VEGETAL (BOTÁNICA),TAXONOMÍA VEGETAL,VERACRUZ DE IGNACIO DE LA LLAVE
98872,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",PECES Y FAUNA SILVESTRE,ORDENACIÓN Y CONSERVACIÓN DE LA FAUNA SILVESTRE,VERACRUZ DE IGNACIO DE LA LLAVE
120345,BIOLOGÍA Y QUÍMICA,BIOLOGÍA VEGETAL (BOTÁNICA),TAXONOMÍA VEGETAL,VERACRUZ DE IGNACIO DE LA LLAVE
122403,BIOLOGÍA Y QUÍMICA,BIOLOGÍA EVOLUTIVA,BIOLOGÍA EVOLUTIVA,VERACRUZ DE IGNACIO DE LA LLAVE
123742,BIOLOGÍA Y QUÍMICA,BIOLOGÍA EVOLUTIVA,BIOLOGÍA EVOLUTIVA,VERACRUZ DE IGNACIO DE LA LLAVE
123813,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
130849,BIOLOGÍA Y QUÍMICA,BIOQUÍMICA,BIOLOGÍA MOLECULAR,VERACRUZ DE IGNACIO DE LA LLAVE
171403,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE INSECTOS (ENTOMOLOGÍA),TAXONOMÍA DE LOS INSECTOS,VERACRUZ DE IGNACIO DE LA LLAVE
201050,BIOLOGÍA Y QUÍMICA,BIOSISTEMÁTICA Y MANEJO DE RECURSOS NATURALES,BIOSISTEMÁTICA Y MANEJO DE RECURSOS NATURALES,VERACRUZ DE IGNACIO DE LA LLAVE
201142,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
202577,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE INSECTOS (ENTOMOLOGÍA),TAXONOMÍA DE LOS INSECTOS,VERACRUZ DE IGNACIO DE LA LLAVE
203154,BIOLOGÍA Y QUÍMICA,BIOLOGÍA VEGETAL (BOTÁNICA),MICOLOGÍA (SETAS),SIN INSTITUCIÓN
205349,BIOLOGÍA Y QUÍMICA,BIOLOGÍA EVOLUTIVA,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
209035,BIOLOGÍA Y QUÍMICA,CONSERVACIÓN DE ECOSISTEMAS,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
211188,BIOLOGÍA Y QUÍMICA,BIOQUÍMICA,QUÍMICA DE PRODUCTOS NATURALES ORGÁNICOS,VERACRUZ DE IGNACIO DE LA LLAVE
225652,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE INSECTOS (ENTOMOLOGÍA),TAXONOMÍA DE LOS INSECTOS,VERACRUZ DE IGNACIO DE LA LLAVE
227434,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
239727,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
239743,BIOLOGÍA Y QUÍMICA,BIOLOGÍA ANIMAL (ZOOLOGÍA),ECOLOGÍA ANIMAL,VERACRUZ DE IGNACIO DE LA LLAVE
242226,BIOLOGÍA Y QUÍMICA,MORFOLOGÍA,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
254125,BIOLOGÍA Y QUÍMICA,BIOQUÍMICA,QUÍMICA DE MACROMOLÉCULAS BIOLÓGICAS,VERACRUZ DE IGNACIO DE LA LLAVE
254586,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE INSECTOS (ENTOMOLOGÍA),ENTOMOLOGÍA GENERAL,VERACRUZ DE IGNACIO DE LA LLAVE
268306,BIOLOGÍA Y QUÍMICA,OTRAS ESPECIALIDADES DE LA BIOLOGÍA,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
294462,BIOLOGÍA Y QUÍMICA,BIOLOGÍA ANIMAL (ZOOLOGÍA),ORNITOLOGÍA,VERACRUZ DE IGNACIO DE LA LLAVE
328623,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,CONSERVACIÓN ECOLÓGICA,VERACRUZ DE IGNACIO DE LA LLAVE
329417,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",BIOTECNOLOGÍA PRODUCTIVA,OTRAS,SIN INSTITUCIÓN
330966,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",BIOTECNOLOGÍA VEGETAL,OTRAS,CIUDAD DE MÉXICO
335814,BIOLOGÍA Y QUÍMICA,GESTIÓN AMBIENTAL,OTRAS,SIN INSTITUCIÓN
341083,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE INSECTOS (ENTOMOLOGÍA),ENTOMOLOGÍA GENERAL,VERACRUZ DE IGNACIO DE LA LLAVE
346631,BIOLOGÍA Y QUÍMICA,BIOLOGÍA EVOLUTIVA,OTRAS,CIUDAD DE MÉXICO
351961,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",BIOTECNOLOGÍA AGRICOLA Y BIOTECNOLOGÍA ALIMENTARIA,OTROS,VERACRUZ DE IGNACIO DE LA LLAVE
390829,BIOLOGÍA Y QUÍMICA,GENÉTICA VEGETAL,GENÉTICA VEGETAL,CIUDAD DE MÉXICO
418336,"CIENCIAS DE AGRICULTURA, AGROPECUARIAS, FORESTALES Y DE ECOSISTEMAS",BIOTECNOLOGÍA VEGETAL,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
439184,BIOLOGÍA Y QUÍMICA,GENÉTICA Y EVOLUCIÓN,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
443186,BIOLOGÍA Y QUÍMICA,BIOINFORMÁTICA,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
447621,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE INSECTOS (ENTOMOLOGÍA),ENTOMOLOGÍA GENERAL,VERACRUZ DE IGNACIO DE LA LLAVE
468650,INTERDISCIPLINARIA,GESTIÓN AMBIENTAL PARA LA SUSTENTABILIDAD,OTRAS,VERACRUZ DE IGNACIO DE LA LLAVE
489746,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,CONSERVACIÓN ECOLÓGICA,VERACRUZ DE IGNACIO DE LA LLAVE
534553,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,CIENCIAS DE LA ATMÓSFERA,BIOCLIMATOLOGÍA,CIUDAD DE MÉXICO
559120,BIOLOGÍA Y QUÍMICA,PROTEÓMICA,PROTEÓMICA MOLECULAR Y CELULAR,CIUDAD DE MÉXICO
668226,CIENCIAS SOCIALES,CIENCIAS POLÍTICAS,POLÍTICA DEL MEDIO AMBIENTE,SIN INSTITUCIÓN
865045,BIOLOGÍA Y QUÍMICA,BIOLOGÍA DE INSECTOS (ENTOMOLOGÍA),ECOLOGÍA DE LOS INSECTOS,CIUDAD DE MÉXICO
963458,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
986792,BIOLOGÍA Y QUÍMICA,GENÉTICA Y EVOLUCIÓN,GENÉTICA Y EVOLUCIÓN,SIN INSTITUCIÓN
1135090,BIOLOGÍA Y QUÍMICA,ECOLOGÍA,ECOLOGÍA Y CIENCIAS AMBIENTALES,VERACRUZ DE IGNACIO DE LA LLAVE
132130,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,FÍSICA TEÓRICA,HADRONES,SIN INSTITUCIÓN
341524,FÍSICO-MATEMÁTICAS Y CIENCIAS DE LA TIERRA,ANÁLISIS NUMÉRICO,ECUACIONES DIFERENCIALES EN DERIVADAS PARCIALES,SIN INSTITUCIÓN
